stop_id,stop_name,stop_lat,stop_lon
3633,VON KARMAN-DUPONT,33.672289,-117.856788
3634,VON KARMAN-MARTIN,33.670648,-117.858493
3636,WALNUT-HARVARD,33.710492,-117.796907
3637,WALNUT-THE MALL,33.708061,-117.791753
3638,WALNUT-LIME,33.706323,-117.790031
3639,WALNUT-CULVER,33.704278,-117.78723
3640,WALNUT-BUTTERFLY,33.702921,-117.785335
3641,WALNUT-RAVENWOOD,33.701186,-117.782816
3643,WALNUT-YALE,33.697781,-117.77783
3644,WALNUT-RYEWOOD,33.696059,-117.77543
3645,WALNUT-KAZAN,33.69489,-117.773722
3646,WALNUT-AUSTIN,33.691795,-117.772866
3647,WALNUT-WISTERIA,33.688772,-117.770385
3648,WALNUT-WISTERIA,33.689506,-117.771067
3649,WALNUT-AUSTIN,33.692363,-117.772287
3650,WALNUT-KAZAN,33.694715,-117.773016
3651,WALNUT-HARTFORD,33.69661,-117.775685
3652,WALNUT-YALE,33.698892,-117.77889
3654,WALNUT-RAVENWOOD,33.701465,-117.782647
3655,WALNUT-BUTTERFLY,33.703294,-117.785316
3656,WALNUT-CULVER,33.705467,-117.788427
3657,WALNUT-LIME,33.706891,-117.790103
3658,WALNUT-THE MALL,33.709009,-117.792314
3659,WALNUT-HARVARD,33.710767,-117.796757
3662,WARNER-PARK,33.699622,-117.820793
3663,WEST PELTASON-@ UCI CRAWFORD HALL,33.647838,-117.847159
3665,WEST PELTASON-MESA,33.648934,-117.84484
3666,WEST PELTASON-MESA,33.648985,-117.8451
3667,WEST PELTASON-@ UCI CRAWFORD HALL,33.647956,-117.847343
3672,WEST YALE LOOP-BARRANCA,33.68214,-117.806447
3697,IRVINE STATION-DOCK 1,33.656619,-117.732502
3699,IRVINE STATION-DOCK 3,33.656767,-117.732745
3700,IRVINE STATION-DOCK 4,33.656837,-117.732867
3701,IRVINE STATION-DOCK 5,33.656442,-117.733079
3705,COLLEGE-IRVINE CENTER,33.676578,-117.776489
3795,COAST-VISTA DEL SOL,33.493143,-117.735404
3796,COAST-10TH,33.497683,-117.73933
3797,COAST-7TH,33.499858,-117.742255
3798,COAST-3RD,33.502397,-117.74426
3799,COAST-CATALINA,33.504096,-117.74544
3801,COAST-ALISO,33.510656,-117.751685
3802,COAST-WESLEY,33.514417,-117.7556
3803,COAST-MONTAGE RESORT,33.516531,-117.757468
3804,COAST-VICTORIA,33.52136,-117.761959
3805,COAST-SOLANA,33.523715,-117.76496
3806,COAST-MOSS,33.526124,-117.767932
3807,COAST-DIAMOND,33.527608,-117.769685
3808,COAST-PEARL,33.528991,-117.771381
3809,COAST-BLUEBIRD CANYON,33.530174,-117.772789
3810,COAST-MOUNTAIN,33.531726,-117.774733
3811,COAST-BROOKS,33.533547,-117.776427
3812,COAST-ANITA,33.535251,-117.77773
3813,COAST-SAINT ANNS,33.536979,-117.779008
3814,COAST-CLEO,33.538268,-117.779939
3815,COAST-LEGION,33.539578,-117.781025
3816,COAST-LAGUNA,33.541735,-117.782905
3817,COAST-JASMINE,33.544709,-117.790417
3818,COAST-MYRTLE,33.545337,-117.792063
3820,COAST-BEVERLY,33.547674,-117.797858
3823,COAST-VIEJO,33.548914,-117.801375
3825,COAST-ENT EMERALD BAY,33.553159,-117.808631
3826,COAST-ENT IRVINE COVES,33.555946,-117.814403
3829,COAST-ENT IRVINE COVE,33.555414,-117.813849
3832,COAST-CRESCENT BAY,33.549008,-117.802235
3833,COAST-CLIFF,33.548307,-117.800361
3835,COAST-CLIFF,33.546885,-117.796147
3837,COAST-MYRTLE,33.545057,-117.792019
3838,COAST-JASMINE,33.544366,-117.790168
3840,COAST-LEGION,33.539533,-117.781327
3841,COAST-CLEO,33.538049,-117.780065
3842,COAST-SAINT ANNS,33.536516,-117.778955
3843,COAST-OAK,33.533935,-117.777027
3844,COAST-MOUNTAIN,33.531508,-117.774814
3845,COAST-BLUEBIRD CANYON,33.530071,-117.773007
3846,COAST-DIAMOND,33.527174,-117.769562
3847,COAST-MOSS,33.525827,-117.767927
3848,COAST-ROCKLEDGE,33.523321,-117.764811
3849,COAST-SUNSET TERRACE,33.522644,-117.76397
3850,COAST-NYES,33.521114,-117.76192
3851,COAST-ENT 30781 BLUE,33.517857,-117.759138
3852,COAST-WESLEY,33.514036,-117.755654
3853,COAST-ALISO,33.510723,-117.752276
3854,COAST-BLUFF,33.505328,-117.746964
3855,COAST-TABLE ROCK,33.503313,-117.745208
3856,COAST-SEACLIFF,33.502058,-117.744259
3857,COAST-CIRCLE,33.499541,-117.742225
3858,COAST-POINT,33.496987,-117.739057
3859,COAST-VISTA DEL SOL,33.492296,-117.734562
3860,EL TORO-CANYON HILLS,33.595488,-117.749108
3861,EL TORO-THE CLUB,33.593475,-117.750034
3863,LAGUNA CANYON-FESTIVAL OF THE ARTS,33.548051,-117.781719
3864,LAGUNA CANYON-FRONTAGE,33.549933,-117.780036
3865,LAGUNA CANYON-WOODLAND,33.552152,-117.777228
3866,LAGUNA CANYON-CANYON ACRES,33.554026,-117.775365
3868,LAGUNA CANYON-ENT 2295 LAGUNA CANYON,33.561473,-117.771836
3869,LAGUNA CANYON-STAN OAKS,33.571572,-117.762972
3870,LAGUNA CANYON-SUN VALLEY,33.576599,-117.762606
3871,LAGUNA CANYON-EL TORO,33.581741,-117.761296
3872,LAGUNA CANYON-ENT 20101 LAGUNA COAST,33.579782,-117.762142
3873,LAGUNA CANYON-SUN VALLEY,33.577201,-117.762681
3874,LAGUNA CANYON-STAN OAKS,33.569014,-117.763675
3875,LAGUNA CANYON-ENT 2222 ART INSTITUTE,33.561135,-117.772362
3877,LAGUNA CANYON-CANYON ACRES,33.553604,-117.77613
3878,LAGUNA CANYON-FESTIVAL OF THE ARTS,33.548198,-117.781949
3881,LAGUNA BEACH BUS STATION,33.545148,-117.78293
3882,ALICIA-RAMONA,33.580963,-117.708283
3883,ALICIA-MOULTON,33.583131,-117.706937
3884,ALICIA-ALISO HILLS,33.586692,-117.703696
3886,ALICIA-PASEO DE VALENCIA,33.592456,-117.698478
3887,ALICIA-WILKES,33.596038,-117.695312
3888,ALICIA-COSTEAU,33.599718,-117.69182
3890,ALICIA-HON,33.601373,-117.691662
3891,ALICIA-COSTEAU,33.599196,-117.692497
3892,ALICIA-WILKES,33.595832,-117.696061
3893,ALICIA-PASEO DE VALENCIA,33.591597,-117.699534
3894,ALICIA-ALISO HILLS,33.58682,-117.704016
3895,ALICIA-MOULTON,33.584288,-117.706512
3898,AVD DE LA CARLOTA-EL TORO,33.613759,-117.708578
3899,AVD DE LA CARLOTA-SOUTH ENTRANCE,33.611585,-117.704845
3900,AVD DE LA CARLOTA-ENT 24231 OAKBROOK,33.609088,-117.701234
3901,CABOT-OSO,33.579726,-117.674109
3903,CABOT-LA PAZ,33.595829,-117.676157
3904,CABOT-LA PAZ,33.596414,-117.676783
3905,CABOT-PASEO DE VALENCIA,33.590662,-117.674554
3906,CABOT-NELLIE GAIL,33.587274,-117.674318
3907,CABOT-EL PASEO,33.582884,-117.674348
3908,CABOT-OSO,33.58059,-117.674468
3909,CABOT-RAPID FALLS,33.565792,-117.676748
3910,EL TORO-PASEO DE VALENCIA,33.612488,-117.712426
3912,LA PAZ-PASEO DE VALENCIA,33.59261,-117.683751
3913,LA PAZ-MCINTYRE,33.596021,-117.679216
3915,LA PAZ-MCINTYRE,33.595949,-117.68022
3916,LA PAZ-CHAMPLAIN,33.594481,-117.682826
3918,MOULTON-NELLIE GAIL,33.570418,-117.699744
3919,MOULTON-OSO,33.57308,-117.700563
3920,MOULTON-LA PAZ,33.576692,-117.702318
3921,MOULTON-MANDEVILLE,33.580681,-117.703733
3922,MOULTON-ALICIA,33.584582,-117.707624
3923,MOULTON-RIDGE ROUTE,33.621449,-117.731187
3924,MOULTON-EL PACIFICO,33.625638,-117.730486
3926,MOULTON-LAKE FOREST,33.628348,-117.730045
3927,MOULTON-LAKE FOREST,33.62903,-117.730305
3929,MOULTON-LAKE HILLS CHURCH,33.625601,-117.730847
3930,MOULTON-RIDGE ROUTE,33.620591,-117.731708
3931,MOULTON-VIA LOMAS,33.584777,-117.708399
3932,MOULTON-ALICIA,33.58285,-117.706285
3933,MOULTON-MANDEVILLE,33.580153,-117.70378
3934,MOULTON-LOUISA,33.577775,-117.703051
3935,MOULTON-LA PAZ,33.575373,-117.702187
3936,MOULTON-OSO,33.570809,-117.700158
3939,PASEO DE VALENCIA-LA PAZ,33.592642,-117.684507
3940,PASEO DE VALENCIA-ERICSON,33.593589,-117.687722
3941,PASEO DE VALENCIA-VELAZQUEZ,33.593497,-117.691201
3942,PASEO DE VALENCIA-HILLARY,33.592375,-117.694326
3943,PASEO DE VALENCIA-ALICIA,33.592476,-117.699352
3944,PASEO DE VALENCIA-STOCKPORT,33.596119,-117.701383
3945,PASEO DE VALENCIA-BECKENHAM,33.600243,-117.701931
3946,PASEO DE VALENCIA-LOS ALISOS,33.605082,-117.703923
3947,PASEO DE VALENCIA-HEALTH CENTER,33.607106,-117.708784
3948,PASEO DE VALENCIA-CALLE DE LA PLATA,33.610212,-117.712713
3949,PASEO DE VALENCIA-CALLE DE LA MAGDALENA,33.608552,-117.711795
3950,PASEO DE VALENCIA-LAGUNA HILLS,33.594813,-117.701407
3951,PASEO DE VALENCIA-ALICIA,33.591641,-117.698573
3952,PASEO DE VALENCIA-HILLARY,33.592251,-117.693883
3953,PASEO DE VALENCIA-ALISAL,33.593356,-117.689402
3954,PASEO DE VALENCIA-ERICSON,33.593328,-117.687468
3974,LOS ALISOS-AVD DE LA CARLOTA,33.606433,-117.699177
3975,CALLE DE LA LOUISA-CALLE DE LA PLATA,33.610359,-117.709595
3976,CALLE DE LA LOUISA-HEALTH CENTER,33.608513,-117.707331
3977,CALLE DE LA LOUISA-HEALTH CENTER,33.608936,-117.707542
3978,CALLE DE LA LOUISA-CALLE DE LA PLATA,33.610818,-117.709914
3979,CALLE DE LA PLATA-PASEO DE VALENCIA,33.609775,-117.712436
3981,PASEO DE VALENCIA-CALLE DE LOS CABALLEROS (DOCK 2),33.606604,-117.706074
3982,LAGUNA HILLS TRANS CTR DOCK 3,33.606608,-117.705821
3983,LAGUNA HILLS TRANS CTR DOCK 4,33.606698,-117.705724
3984,LAGUNA HILLS TRANS CTR DOCK 5,33.606812,-117.705608
3985,LAGUNA HILLS TRANS CTR DOCK 6,33.606991,-117.705424
3986,LAGUNA HILLS TRANS CTR DOCK 7,33.607146,-117.705286
3987,LAGUNA HILLS TRANS CTR DOCK 8,33.607283,-117.705243
4022,7TH-CHANNEL,33.77514,-118.116833
4023,7TH-WEST CAMPUS,33.775205,-118.115013
4024,7TH-EAST CAMPUS,33.775394,-118.113584
4056,CHANNEL-7TH,33.774416,-118.119127
4060,NORWALK-WARDLOW,33.817902,-118.071692
4061,NORWALK-TORIN,33.820922,-118.071691
4062,NORWALK-WOODSON,33.823504,-118.071658
4063,NORWALK-RING,33.821477,-118.071925
4064,NORWALK-WARDLOW,33.818005,-118.071972
4069,PACIFIC COAST-STUDEBAKER,33.754359,-118.107527
4070,PACIFIC COAST-WESTMINSTER,33.756461,-118.109565
4071,PACIFIC COAST-WESTMINSTER,33.758424,-118.111374
4072,PACIFIC COAST-ENT 6285 GOLDEN SAIL,33.762019,-118.114489
4073,PACIFIC COAST-LOYNES,33.765347,-118.116028
4085,PACIFIC COAST-2ND,33.757409,-118.110767
4086,PACIFIC COAST-STUDEBAKER,33.753245,-118.10702
4089,STUDEBAKER-ANAHEIM,33.781805,-118.102536
4090,STUDEBAKER-MANTOVA,33.783917,-118.101885
4091,STUDEBAKER-DRISCOLL,33.785984,-118.09988
4092,STUDEBAKER-ATHERTON,33.789005,-118.099197
4093,STUDEBAKER-LOS SANTOS,33.792526,-118.099212
4094,STUDEBAKER-STEARNS,33.796351,-118.099084
4095,STUDEBAKER-EL SALVADOR,33.798588,-118.099076
4096,STUDEBAKER-LOS ARCOS,33.80021,-118.099079
4097,STUDEBAKER-WILLOW,33.802696,-118.09905
4098,STUDEBAKER-WILLOW,33.802827,-118.099358
4099,STUDEBAKER-LOS ARCOS,33.79948,-118.099367
4100,STUDEBAKER-LA MARIMBA,33.797408,-118.099378
4101,STUDEBAKER-STEARNS,33.795391,-118.099447
4102,STUDEBAKER-LOS SANTOS,33.791906,-118.099456
4103,STUDEBAKER-ATHERTON,33.78837,-118.09945
4104,STUDEBAKER-DRISCOLL,33.785628,-118.10048
4105,STUDEBAKER-VUELTA GRANDE,33.783521,-118.102405
4106,STUDEBAKER-ANAHEIM,33.781128,-118.102839
4107,STUDEBAKER-LOYNES,33.76747,-118.103313
4108,WARDLOW-NORWALK,33.817502,-118.071365
4119,BAKE-TOLEDO,33.650259,-117.706826
4120,BAKE-CALLE ENTRADA,33.652978,-117.704443
4121,BAKE-TRABUCO,33.655623,-117.702277
4122,BAKE-SOUTH POINTE,33.658369,-117.700063
4123,BAKE-SOUTH POINTE,33.659836,-117.698669
4124,BAKE-NORTH POINTE,33.661735,-117.692608
4127,BAKE-PORTOLA,33.678206,-117.661623
4130,BAKE-COMMERCENTRE,33.6652,-117.686635
4131,BAKE-CRESCENT BAY,33.66282,-117.689484
4132,BAKE-NORTH POINT,33.661954,-117.693572
4133,BAKE-CAPITAL,33.661302,-117.696693
4134,BAKE-SOUTH POINTE,33.659413,-117.699567
4135,COMMERCENTRE-BAKE,33.665082,-117.685902
4136,COMMERCENTRE-BISCAYNE BAY,33.664383,-117.682907
4137,COMMERCENTRE-ENT 25862 ELLISON PROLOGIC,33.664362,-117.679173
4138,COMMERCENTRE-DIMENSION,33.664574,-117.675763
4139,COMMERCENTRE-ENT 25841 THE YOUNG,33.664525,-117.679849
4140,COMMERCENTRE-BISCAYNE BAY,33.664573,-117.683771
4145,EL TORO-ROCKFIELD,33.616764,-117.704891
4146,EL TORO-ARBOR WAY,33.619233,-117.701875
4147,EL TORO-CORNELIUS,33.621959,-117.698483
4148,EL TORO-MUIRLANDS,33.623368,-117.696725
4149,EL TORO-JERONIMO,33.628616,-117.690215
4150,EL TORO-TOLEDO,33.632174,-117.685851
4151,EL TORO-SERRANO,33.634362,-117.68316
4152,EL TORO-TRABUCO,33.636397,-117.680637
4153,EL TORO-ALISO PARK,33.63845,-117.674412
4154,EL TORO-NORTHCREST,33.642719,-117.668316
4155,EL TORO-RAINTREE,33.64479,-117.665094
4156,EL TORO-DESTRY,33.648188,-117.661613
4157,EL TORO-NORMANDALE,33.654907,-117.658662
4158,EL TORO-SANTA MARGARITA,33.659319,-117.653577
4159,EL TORO-SANTA MARGARITA,33.659771,-117.653198
4160,EL TORO-NORMANDALE,33.654235,-117.659354
4161,EL TORO-NORTHCREST,33.642817,-117.668653
4162,EL TORO-ALISO PARK,33.638718,-117.67477
4163,EL TORO-TRABUCO,33.63676,-117.680653
4164,EL TORO-SERRANO,33.63478,-117.683107
4165,EL TORO-TOLEDO,33.632968,-117.685335
4166,EL TORO-JERONIMO,33.628172,-117.691311
4168,EL TORO-MUIRLANDS,33.622987,-117.697784
4170,EL TORO-RAYMOND,33.620868,-117.700402
4175,JERONIMO-BAKE,33.644675,-117.710515
4176,JERONIMO-HEIDI,33.643995,-117.707585
4177,JERONIMO-LAKE FOREST,33.640117,-117.703288
4178,JERONIMO-EXIT 24600 SERRANO,33.636357,-117.700571
4180,JERONIMO-RIDGE ROUTE,33.632797,-117.697098
4181,JERONIMO-CANARD,33.63134,-117.695398
4182,JERONIMO-FARTHING,33.629633,-117.692117
4183,JERONIMO-EL TORO,33.627992,-117.690267
4184,JERONIMO-CHERRY,33.625879,-117.687827
4185,JERONIMO-LOS ALISOS,33.623316,-117.685513
4186,JERONIMO-CHERRY,33.626495,-117.688041
4187,JERONIMO-EL TORO,33.628965,-117.690927
4188,JERONIMO-RIDGE ROUTE,33.633727,-117.697241
4189,JERONIMO-ENT 24600 SERRANO,33.636829,-117.700851
4190,JERONIMO-PARKWOOD,33.63897,-117.702494
4191,JERONIMO-LAKE FOREST,33.641025,-117.70343
4192,JERONIMO-JERONIMO,33.642951,-117.704824
4193,JERONIMO-JERONIMO,33.644257,-117.708251
4194,LAKE FOREST-MUIRLANDS,33.63441,-117.709286
4195,LAKE FOREST-OVERLAKE,33.638382,-117.706985
4196,LAKE FOREST-JERONIMO,33.640578,-117.702744
4197,LAKE FOREST-TOLEDO,33.642167,-117.696951
4198,LAKE FOREST-BUFFWOOD,33.643524,-117.692781
4199,LAKE FOREST-SERRANO,33.645078,-117.689392
4200,LAKE FOREST-TRABUCO,33.646931,-117.685466
4201,LAKE FOREST-NEWVALE,33.647963,-117.681569
4202,LAKE FOREST-FERNLEAF,33.648653,-117.676792
4203,LAKE FOREST-PITTSFORD,33.653235,-117.673331
4204,LAKE FOREST-VINTAGE WOODS,33.657118,-117.671952
4205,LAKE FOREST-DIMENSION,33.662092,-117.667479
4206,LAKE FOREST-REGENCY,33.664151,-117.665761
4207,LAKE FOREST-VISTA TERRACE,33.666821,-117.662634
4208,LAKE FOREST-PORTOLA,33.675447,-117.657295
4209,LAKE FOREST-BURBANK,33.677803,-117.65532
4210,LAKE FOREST-BURBANK,33.677391,-117.655842
4211,LAKE FOREST-PORTOLA,33.6753,-117.657982
4212,LAKE FOREST-TOWNE CENTRE,33.673411,-117.660125
4213,LAKE FOREST-RANCHO,33.668516,-117.661921
4214,LAKE FOREST-VISTA TERRACE,33.66659,-117.663303
4215,LAKE FOREST-REGENCY,33.664217,-117.66622
4216,LAKE FOREST-DIMENSION,33.661481,-117.668201
4217,LAKE FOREST-VINTAGE WOODS,33.656525,-117.67257
4218,LAKE FOREST-PITTSFORD,33.65265,-117.673798
4219,LAKE FOREST-STERLING,33.648325,-117.678573
4220,LAKE FOREST-CANADA,33.648213,-117.68245
4221,LAKE FOREST-TRABUCO,33.646817,-117.686555
4222,LAKE FOREST-SERRANO,33.645366,-117.68961
4223,LAKE FOREST-BUFFWOOD,33.643641,-117.693309
4224,LAKE FOREST-TOLEDO,33.642134,-117.698163
4225,LAKE FOREST-JERONIMO,33.640567,-117.704011
4226,LAKE FOREST-OVERLAKE,33.638363,-117.70746
4227,LOS ALISOS-FORDVIEW,33.612835,-117.695867
4228,LOS ALISOS-MUIRLANDS,33.61687,-117.693245
4229,LOS ALISOS-ROCKFIELD,33.61239,-117.696476
4230,MARKET-TOWNE CENTER,33.679482,-117.666664
4233,MUIRLANDS-LAKE FOREST,33.633562,-117.709701
4234,MUIRLANDS-DYLAN,33.629903,-117.707199
4235,MUIRLANDS-RIDGE ROUTE,33.628243,-117.704477
4236,MUIRLANDS-ENTRADOS,33.626324,-117.70181
4237,MUIRLANDS-TULIP,33.624386,-117.699468
4238,MUIRLANDS-EL TORO,33.622454,-117.69668
4239,MUIRLANDS-PARKVIEW,33.619052,-117.694588
4240,MUIRLANDS-LOS ALISOS,33.617699,-117.693134
4241,MUIRLANDS-PARKVIEW,33.619909,-117.694801
4242,MUIRLANDS-EL TORO,33.623683,-117.697597
4243,MUIRLANDS-TULIP,33.624786,-117.699593
4244,MUIRLANDS-ENTRADOS,33.627092,-117.702171
4245,MUIRLANDS-RIDGE ROUTE,33.628812,-117.705337
4246,MUIRLANDS-VILLAGE CENTER,33.630098,-117.706975
4251,PORTOLA-MARKET,33.679978,-117.664716
4252,PORTOLA-BAKE,33.677574,-117.661698
4253,PORTOLA-LAKE FOREST,33.675501,-117.658128
4255,PORTOLA-TOWNE CENTER,33.673539,-117.655976
4256,PORTOLA-PAULING,33.674168,-117.655986
4257,PORTOLA-BAKE,33.678259,-117.66206
4288,TOWNE CENTRE-ALTON,33.681094,-117.668721
4301,BEACH-1501 HILLSBOROUGH,33.910302,-117.975349
4302,BEACH-WESTRIDGE PLAZA SOUTH,33.914106,-117.970706
4303,BEACH-IMPERIAL,33.917817,-117.967796
4304,BEACH-FASHION SQUARE,33.919751,-117.9676
4306,BEACH-LAMBERT,33.92492,-117.967636
4307,BEACH-MERCED,33.92733,-117.967631
4308,BEACH-LA HABRA,33.932079,-117.967662
4309,BEACH-LA HABRA,33.933102,-117.967742
4310,BEACH-GREGORY,33.936429,-117.967741
4311,BEACH-WHITTIER,33.93858,-117.967771
4312,BEACH-LA HABRA,33.930702,-117.968077
4313,BEACH-MERCED,33.926676,-117.96805
4314,BEACH-LAMBERT,33.924189,-117.968011
4315,BEACH-FASHION SQUARE,33.920141,-117.96799
4316,BEACH-IMPERIAL,33.916971,-117.968547
4317,BEACH-WESTRIDGE PLAZA SOUTH,33.914191,-117.97121
4318,BEACH-1501 HILLSBOROUGH,33.910872,-117.975161
4319,EUCLID-COUNTRY HILLS,33.909228,-117.948054
4320,EUCLID-MONTWOOD,33.914502,-117.946251
4321,EUCLID-IMPERIAL,33.916584,-117.946023
4323,EUCLID-LAS LOMAS,33.920892,-117.94603
4324,EUCLID-LAMBERT,33.924926,-117.946036
4325,EUCLID-ELECTRIC,33.927832,-117.946054
4327,1ST-EUCLID,33.930855,-117.945792
4330,EUCLID-LAS LOMAS,33.921117,-117.946265
4331,EUCLID-IMPERIAL,33.917783,-117.946196
4332,EUCLID-MONTWOOD,33.914404,-117.946602
4333,HARBOR-LAS PALMAS,33.912492,-117.931431
4334,HARBOR-LAS RIENDAS,33.915217,-117.932821
4335,HARBOR-LAMBERT,33.924804,-117.932922
4336,HARBOR-SUPERIOR,33.928211,-117.932939
4337,HARBOR-LA HABRA,33.932097,-117.932935
4338,HARBOR-FRANCIS,33.936137,-117.932928
4339,HARBOR-WHITTIER,33.938553,-117.933152
4340,HARBOR-STEARNS,33.9334,-117.933171
4341,HARBOR-LA HABRA,33.931324,-117.933187
4342,HARBOR-3RD,33.929195,-117.933165
4343,HARBOR-LAMBERT,33.923954,-117.933293
4344,HARBOR-EDWARDS,33.920594,-117.933198
4345,HARBOR-IMPERIAL,33.916731,-117.933201
4347,IDAHO-WHITTIER,33.938292,-117.959291
4348,IDAHO-HIGHLANDER,33.93559,-117.959301
4362,LA HABRA-MONTE VISTA,33.931746,-117.955226
4363,LA HABRA-WALNUT,33.931775,-117.950706
4364,LA HABRA-EUCLID,33.931746,-117.946535
4365,LA HABRA-CYPRESS,33.931791,-117.941996
4366,LA HABRA-MCPHERSON,33.931755,-117.939196
4367,LA HABRA-VALENCIA,33.931754,-117.935408
4368,LA HABRA-HARBOR,33.931764,-117.93342
4369,LA HABRA-FONDA,33.931791,-117.929292
4370,LA HABRA-PALM,33.931961,-117.924842
4371,LA HABRA-FONDA,33.931948,-117.929553
4372,LA HABRA-HARBOR,33.93194,-117.933618
4373,LA HABRA-VALENCIA,33.93196,-117.936183
4374,LA HABRA-MCPHERSON,33.931955,-117.938814
4375,LA HABRA-CYPRESS,33.931944,-117.942299
4376,LA HABRA-EUCLID,33.931951,-117.946823
4377,LA HABRA-WALNUT,33.931917,-117.950149
4378,LA HABRA-MONTE VISTA,33.931921,-117.955701
4379,LA HABRA-IDAHO,33.931929,-117.959948
4380,LA HABRA-EL PORTAL,33.931932,-117.962757
4389,WHITTIER-HACIENDA,33.939472,-117.964409
4391,WHITTIER-IDAHO,33.938961,-117.958683
4392,WHITTIER-MONTE VISTA,33.939069,-117.955287
4393,WHITTIER-WALNUT,33.939038,-117.951155
4394,WHITTIER-EUCLID,33.939039,-117.946615
4395,WHITTIER-CYPRESS,33.939057,-117.941178
4396,WHITTIER-MAPLE,33.939004,-117.938595
4397,WHITTIER-HARBOR,33.939192,-117.933237
4398,WHITTIER-STONEWOOD,33.939172,-117.938678
4399,WHITTIER-CYPRESS,33.939208,-117.942287
4400,WHITTIER-EUCLID,33.939218,-117.946691
4401,WHITTIER-WALNUT,33.939192,-117.950726
4402,WHITTIER-MONTE VISTA,33.939186,-117.954999
4413,DEL AMO-PIONEER,33.845935,-118.081712
4414,DEL AMO-VIOLETA,33.845904,-118.078965
4415,DEL AMO-AVD PAMPLONA,33.845953,-118.07446
4416,DEL AMO-NORWALK,33.846013,-118.071131
4417,DEL AMO-CLARRETA,33.846038,-118.067531
4418,DEL AMO-BLOOMFIELD,33.846033,-118.062976
4420,BEACH-ROSECRANS,33.896536,-117.986919
4421,BEACH-HAWKS POINTE,33.903107,-117.982436
4422,BEACH-HILLSBOROUGH,33.908785,-117.977455
4423,BEACH-HILLSBOROUGH,33.908065,-117.978591
4424,BEACH-SOMERSET,33.902387,-117.983391
4425,BEACH-ROSECRANS,33.896083,-117.987691
4429,ALICIA-NIGUEL,33.529537,-117.715119
4430,ALICIA-SEA BIRD,33.533118,-117.713952
4431,ALICIA-KITE HILL,33.536043,-117.714126
4432,ALICIA-HIGHLANDS,33.541544,-117.714685
4433,ALICIA-KITE HILL,33.547219,-117.716135
4434,ALICIA-AWMA,33.550398,-117.716727
4435,ALICIA-EL LAZO,33.557458,-117.71677
4436,ALICIA-FEDERAL LOADING DOCK,33.560332,-117.716359
4437,ALICIA-AVILA,33.563199,-117.715392
4438,ALICIA-MARKETPLACE SOUTH,33.565555,-117.715438
4439,ALICIA-MARKETPLACE NORTH,33.56752,-117.714853
4440,ALICIA-PACIFIC PARK,33.570296,-117.714857
4441,ALICIA / MARKETPLACE,33.567491,-117.71529
4442,ALICIA-MARKETPLACE SOUTH,33.565521,-117.715824
4443,ALICIA-AVILA,33.562908,-117.71585
4444,ALICIA-SKATE PARK WAY,33.559799,-117.716915
4445,ALICIA-ALISO CREEK,33.555029,-117.718328
4446,ALICIA-AWMA,33.55172,-117.717904
4447,ALICIA-KITE HILL,33.546942,-117.716541
4448,ALICIA-HIGHLANDS,33.541327,-117.715145
4449,ALICIA-CLIPPER,33.538021,-117.715373
4450,ALICIA-KITE HILL,33.535771,-117.714348
4451,ALICIA-SEA BIRD,33.532963,-117.714287
4452,ALICIA-NIGUEL,33.529025,-117.716056
4453,ALICIA-PACIFIC ISLAND,33.525591,-117.716661
4460,CABOT-RAPID FALLS,33.565919,-117.676399
4468,CROWN VALLEY-ALICIA,33.523842,-117.714394
4469,CROWN VALLEY-NIGUEL,33.526619,-117.710831
4470,CROWN VALLEY-ENT 19751 CROWN VALLEY,33.529026,-117.708508
4471,CROWN VALLEY-CENTRAL PARK,33.53091,-117.705084
4472,CROWN VALLEY-LA PLATA,33.533462,-117.701457
4473,CROWN VALLEY-ADELANTO,33.537136,-117.697544
4474,CROWN VALLEY-NUEVA VISTA,33.540331,-117.694561
4475,CROWN VALLEY-GOLDEN LANTERN,33.543535,-117.691244
4476,CROWN VALLEY-GLENROCK,33.549332,-117.688828
4477,CROWN VALLEY-GREENFIELD,33.553932,-117.684692
4478,CROWN VALLEY-CABOT,33.556937,-117.678356
4479,CROWN VALLEY-FORBES,33.558462,-117.675958
4480,CROWN VALLEY-CABOT,33.557073,-117.679459
4481,CROWN VALLEY-GREENFIELD,33.552997,-117.686562
4482,CROWN VALLEY-GLENROCK,33.549188,-117.689229
4483,CROWN VALLEY-MOULTON,33.542926,-117.692478
4484,CROWN VALLEY-NUEVA VISTA,33.540365,-117.694906
4485,CROWN VALLEY-LA PAZ,33.536109,-117.699096
4486,CROWN VALLEY-LA PLATA,33.533546,-117.701823
4487,CROWN VALLEY-CENTRAL PARK,33.530773,-117.706046
4488,CROWN VALLEY-ENT 19751 CROWN VALLEY,33.529188,-117.70877
4497,GOLDEN LANTERN-CAMINO DEL AVION,33.491422,-117.697089
4498,GOLDEN LANTERN-VIA LADERA,33.493091,-117.695753
4499,GOLDEN LANTERN-OLD RANCH,33.500698,-117.692642
4500,GOLDEN LANTERN-BEACON HILL,33.504115,-117.690228
4501,GOLDEN LANTERN-SAINT CHRISTOPHER,33.507853,-117.684063
4502,GOLDEN LANTERN-DUNES,33.512979,-117.681331
4503,GOLDEN LANTERN-SAINT CHRISTOPHER,33.516423,-117.681957
